Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2007-01-27,Wheat,1,Ahmednagar,FAQ,Shrirampur,1400,921,1160,Maharashtra,Other
2007-01-27,Wheat,1,Beed,FAQ,Kaij,1300,800,1151,Maharashtra,Other
2007-01-27,Wheat,1,Sholapur,FAQ,Solapur,1750,1075,1465,Maharashtra,Sharbati
2007-01-27,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),1950,1000,1375,Maharashtra,Other
2007-01-27,Wheat,1,Chattrapati Sambhajinagar,FAQ,Lasur Station,1350,975,1260,Maharashtra,Maharashtra 2189
2007-01-28,Wheat,1,Buldhana,FAQ,Jalgaon(Jamod),1200,1000,1100,Maharashtra,Other
2007-01-29,Wheat,1,Thane,FAQ,Vasai,1150,875,1000,Maharashtra,Other
2007-01-29,Wheat,1,Akola,FAQ,Akola,1250,1090,1175,Maharashtra,Other
2007-01-29,Wheat,1,Jalgaon,FAQ,Chopada,1251,976,1151,Maharashtra,Other
2007-01-29,Wheat,1,Pune,FAQ,Indapur,1551,951,1331,Maharashtra,Maharashtra 2189
2007-01-29,Wheat,1,Dharashiv(Usmanabad),FAQ,Kalamb (Dharashiv),1275,950,1120,Maharashtra,Maharashtra 2189
2007-01-29,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),2000,1100,1400,Maharashtra,Other
2007-01-29,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1211,900,950,Maharashtra,Other
2007-01-29,Wheat,1,Hingoli,FAQ,Sengoan,1050,1000,1000,Maharashtra,Other
2007-01-29,Wheat,1,Nashik,FAQ,Manmad,1400,1302,1351,Maharashtra,Other
2007-01-29,Wheat,1,Sholapur,FAQ,Kurdwadi(Modnimb),1500,900,1300,Maharashtra,Other
2007-01-29,Wheat,1,Jalana,FAQ,Ashti(Jalna),1391,1051,1051,Maharashtra,Maharashtra 2189
2007-01-29,Wheat,1,Sholapur,FAQ,Solapur,1760,1080,1470,Maharashtra,Sharbati
2007-01-29,Wheat,1,Nashik,FAQ,Satana,1286,1012,1265,Maharashtra,Other
2007-01-29,Wheat,1,Dhule,FAQ,Dondaicha,1421,911,1251,Maharashtra,Other
2007-01-30,Wheat,1,Dhule,FAQ,Dhule,1462,850,1354,Maharashtra,Other
2007-01-30,Wheat,1,Hingoli,FAQ,Sengoan,1100,1000,1050,Maharashtra,Other
2007-01-31,Wheat,1,Chattrapati Sambhajinagar,FAQ,Chattrapati Sambhajinagar,1350,1150,1161,Maharashtra,Other
2007-01-31,Wheat,1,Dhule,FAQ,Dondaicha,1327,861,1151,Maharashtra,Other
2007-01-31,Wheat,1,Dharashiv(Usmanabad),FAQ,Kalamb (Dharashiv),1321,950,1151,Maharashtra,Maharashtra 2189
2007-01-31,Wheat,1,Beed,FAQ,Gevrai,1400,990,1350,Maharashtra,Other
2007-01-31,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1100,900,975,Maharashtra,Other
2007-01-31,Wheat,1,Akola,FAQ,Akola,1300,1025,1175,Maharashtra,Other
2007-01-31,Wheat,1,Buldhana,FAQ,Khamgaon,1257,1000,1128,Maharashtra,Other
2007-01-31,Wheat,1,Beed,FAQ,Kada,1301,1051,1211,Maharashtra,Other
2007-01-31,Wheat,1,Jalgaon,FAQ,Jalgaon,1350,1100,1255,Maharashtra,147 Average
2007-01-31,Wheat,1,Chattrapati Sambhajinagar,FAQ,Lasur Station,1300,950,1275,Maharashtra,Maharashtra 2189
2007-01-31,Wheat,1,Buldhana,FAQ,Jalgaon(Jamod),1200,1000,1100,Maharashtra,Other
2007-01-31,Wheat,1,Amarawati,FAQ,Morshi,1300,1200,1236,Maharashtra,Other
2007-01-31,Wheat,1,Jalgaon,FAQ,Chopada,1200,1075,1200,Maharashtra,Other
2007-02-01,Wheat,1,Pune,FAQ,Dound,1401,1000,1301,Maharashtra,Maharashtra 2189
2007-02-01,Wheat,1,Latur,FAQ,Ausa,1271,1001,1251,Maharashtra,Maharashtra 2189
2007-02-01,Wheat,1,Amarawati,FAQ,Achalpur,1300,1000,1150,Maharashtra,Other
2007-02-01,Wheat,1,Beed,FAQ,Majalgaon,1361,901,1275,Maharashtra,Other
2007-02-01,Wheat,1,Nashik,FAQ,Satana,1100,1001,1061,Maharashtra,Other
2007-02-01,Wheat,1,Ahmednagar,FAQ,Shrirampur(Belapur),1300,900,1175,Maharashtra,Other
2007-02-01,Wheat,1,Buldhana,FAQ,Mehekar,1350,1100,1250,Maharashtra,Other
2007-02-01,Wheat,1,Nashik,FAQ,Manmad,1300,1101,1251,Maharashtra,Other
2007-02-01,Wheat,1,Ahmednagar,FAQ,Rahuri(Vambori),1275,1000,1137,Maharashtra,Other
2007-02-01,Wheat,1,Sholapur,FAQ,Mangal Wedha,1525,1035,1315,Maharashtra,Other
2007-02-01,Wheat,1,Beed,FAQ,Gevrai,1420,950,1350,Maharashtra,Other
2007-02-01,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1150,925,950,Maharashtra,Other
2007-02-02,Wheat,1,Pune,FAQ,Pune,2200,1150,1675,Maharashtra,Other
2007-02-02,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1000,800,975,Maharashtra,Other
2007-02-02,Wheat,1,Amarawati,FAQ,Amarawati,1300,1100,1200,Maharashtra,Other
2007-02-02,Wheat,1,Latur,FAQ,Ausa,1201,1201,1201,Maharashtra,Maharashtra 2189
2007-02-02,Wheat,1,Jalgaon,FAQ,Chopada,1251,1000,1251,Maharashtra,Other
2007-02-02,Wheat,1,Nashik,FAQ,Manmad,1295,880,1240,Maharashtra,Other
2007-02-02,Wheat,1,Buldhana,FAQ,Chikali,1111,981,1046,Maharashtra,Other
2007-02-02,Wheat,1,Thane,FAQ,Ulhasnagar,1800,1600,1750,Maharashtra,Kalyan
2007-02-02,Wheat,1,Pune,FAQ,Dound,1361,1161,1300,Maharashtra,Maharashtra 2189
2007-02-03,Wheat,1,Akola,FAQ,Telhara,1250,1150,1200,Maharashtra,Other
2007-02-03,Wheat,1,Buldhana,FAQ,Chikali,1110,901,1005,Maharashtra,Other
2007-02-03,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),1900,975,1375,Maharashtra,Other
2007-02-03,Wheat,1,Ahmednagar,FAQ,Shrirampur,1351,1051,1200,Maharashtra,Other
2007-02-03,Wheat,1,Jalgaon,FAQ,Jalgaon(Masawat),926,926,926,Maharashtra,147 Average
2007-02-03,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1300,800,950,Maharashtra,Other
